term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
interesse,59,0.0018,0.0001,0.0,0.0001,0.0,0.0,0.0589
folge,59,0.0001,0.0031,0.0088,0.0001,0.0004,0.0005,0.0
adaptiv,54,0.0001,0.0,0.0,0.0001,0.009,0.0,0.0
kostennutzenanalyse,53,0.0001,0.0,0.0,0.0001,0.0088,0.0,0.0
konflikt,52,0.0035,0.0,0.0,0.0151,0.0,0.0,0.0
wissenschaftlich,52,0.0001,0.0,0.0,0.0001,0.0007,0.0122,0.0
ökonomisch,52,0.0001,0.0077,0.0,0.0001,0.0,0.0,0.0
fitness,52,0.0001,0.0,0.0,0.0001,0.0086,0.0,0.0
vertreten,51,0.0379,0.0,0.0,0.0001,0.0,0.0,0.0307
reproduktiv,50,0.0001,0.0,0.0,0.0001,0.0083,0.0,0.0
sexuell,49,0.0001,0.0,0.0133,0.0001,0.0,0.0,0.0
angepasstheit,48,0.0001,0.0,0.0,0.0001,0.0079,0.0,0.0
wissen,48,0.0001,0.0,0.0009,0.0001,0.0,0.0109,0.0
fortpflanzung,46,0.0001,0.0,0.0021,0.0001,0.0064,0.0,0.0
treffen,44,0.0189,0.0,0.0,0.0001,0.0,0.0,0.0
paradigm,43,0.0001,0.0019,0.0007,0.0001,0.0,0.0072,0.0
fachlich,43,0.0001,0.0,0.0,0.014,0.0001,0.0,0.0
aggression,42,0.0001,0.0,0.0068,0.0001,0.0031,0.0,0.0
demokratisch,42,0.0261,0.0,0.0,0.0001,0.0,0.0,0.0249
moralisch,42,0.0001,0.0,0.0006,0.0121,0.0,0.0,0.0
aktuell,41,0.0001,0.0,0.0008,0.0119,0.0006,0.0,0.0
wirtschaftlich,41,0.0001,0.0019,0.0,0.0102,0.0,0.0,0.0
abweichend,40,0.0001,0.0,0.0109,0.0001,0.0,0.0,0.0008
einschätzen,40,0.0145,0.0,0.0,0.0001,0.0,0.0015,0.0
erhaltung,38,0.0001,0.0,0.0077,0.0001,0.0,0.0,0.0019
fremd,38,0.0002,0.0,0.0,0.0101,0.0,0.0015,0.0
weise,37,0.0001,0.0,0.0006,0.0094,0.0,0.0016,0.0
positiv,37,0.0001,0.0,0.0009,0.0001,0.0,0.008,0.0
alltag,36,0.0023,0.0,0.0,0.0001,0.0004,0.007,0.0
verweis,36,0.0151,0.0,0.0,0.0001,0.0,0.0,0.0
körper,32,0.0001,0.0,0.0085,0.0001,0.0,0.0001,0.0
nachfolgend,31,0.0001,0.0,0.0,0.0102,0.0,0.0,0.0
position,31,0.0103,0.0007,0.0,0.0001,0.0,0.0,0.048
versetzen,30,0.0004,0.0005,0.0,0.0001,0.0,0.0031,0.0312
umgehen,29,0.0001,0.0,0.0,0.0096,0.0,0.0,0.0
beziehen,27,0.0001,0.0,0.0,0.0087,0.0,0.0,0.0
erfolgreich,26,0.0001,0.0,0.0,0.0086,0.0,0.0,0.0
lösen,25,0.0001,0.0,0.0,0.0083,0.0,0.0,0.0
denkweise,24,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0521
zunehmend,16,0.026,0.0004,0.0,0.0001,0.0,0.0,0.0
wertvorstellung,14,0.0153,0.0,0.0,0.0001,0.0,0.0,0.024
grundordnung,11,0.0106,0.0,0.0,0.0001,0.0,0.0,0.0257
kontroverse,9,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0303
lebensstil,9,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0302
freiheitlich,9,0.0102,0.0,0.0,0.0001,0.0,0.0,0.0254
alternativ,8,0.0003,0.0,0.0,0.0001,0.0,0.0,0.03
aufgreifen,8,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0301
basieren,8,0.0001,0.0,0.0,0.0001,0.0,0.0,0.03
akzeptieren,7,0.0003,0.0,0.0,0.0001,0.0,0.0,0.0296
gleichwertig,6,0.0006,0.0,0.0,0.0001,0.0,0.0,0.0294
begründunge,6,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0296
divergierend,6,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0293
kommentieren,5,0.0004,0.0,0.0,0.0001,0.0,0.0,0.0293
