,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id
834,"Soziologie. Das abschließende Wahlmodul leitet die Perspektive der Lernenden auf die philosophische Anthropologie, deren bereits in der Antike entwickelten Ursprünge sich seit Beginn des Jahrhunderts neu entwickelt haben und die anthropologische Basisannahmen sowohl der nicht-wissenschaftlichen als auch der wissenschaftlichen Deutungssysteme zu integrieren versucht. Kernkompetenzen Die Schülerinnen und Schüler ... analysieren und reflektieren zentrale Wesenseigenschaften des Menschen, untersuchen freiheitlich und deterministisch geprägte",Anthropologie,anthropologische,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",834
835,"Lernen und Unterricht Leistungsfeststellung und Leistungsbewertung Beitrag des Faches Philosophie zum Kompetenzerwerb Fachprofil Fachbezogene Kompetenzen Eingangsvoraussetzungen und abschlussorientierte Standards Eingangsvoraussetzungen Abschlussorientierte Standards Kompetenzen und Inhalte Ethisch-praktischer Reflexionsbereich Geschichtlicher, gesellschaftlicher und anthropologischer Reflexionsbereich Sprachphilosophischer und erkenntnistheoretischer Reflexionsbereich .. Metaphysischer Reflexionsbereich Ergänzungen Kurshalbjahre Sonstige Regelungen Jahrgangsübergreifender Unterricht Zusatzkurse Fremdsprachiger Sachfachunterricht Leistungsfeststellung und Leistungsbewertung im Fach Philosophie Einführungsphase Zielsetzung Im Unterricht der Einführungsphase vertiefen",Anthropologie,anthropologischer,Berlin,Gym,Sek2,2022,"Ethik, Philo",835
836,"Grundprobleme, zentrale Begriffe, Methoden und Konzepte aus Anthropologie, Ethik, Erkenntnistheorie und Metaphysik, ordnen sie in Teilen geistesgeschichtlich ein, hinterfragen sie hinsichtlich ihrer Tragweite und Folgen und erörtern sie kontrastierend, identifizieren anthropologische, ethische, erkenntnistheoretische und metaphysische Fragestellungen in beliebigen philosophischen und nicht-philosophischen Texten, formulieren, begründen und reflektieren ihre eigenen Gedanken sprachlich und fachlich angemessen, zusammenhängend und nachvollziehbar in mündlicher und schriftlicher Form.",Anthropologie,anthropologische,Berlin,Gym,Sek2,2022,"Ethik, Philo",836
837,"Frage Was ist der Mensch in Alltag, Kunst, Literatur, Philosophie und anderen Wissenschaften vom Menschen und Entwicklung eines ansatzweise begründeten Standpunktes dazu Analysieren von Begriffen und Gedankengängen in klar strukturierten, anthropologisch argumentierenden Texten und ihre schematische bzw. grafische Darstellung Mögliche Schwerpunkte Natur und Kultur: Auseinandersetzung mit der Bestimmung des Menschen als Kulturwesen im Vergleich zum Tier als Naturwesen, z. B. mithilfe",Anthropologie,anthropologisch,Berlin,Gym,Sek2,2022,"Ethik, Philo",837
838,"und nachhaltigem Konsumverhalten befähigen. Selbstverständnis des Faches Sozialwesen und sein Beitrag zur Bildung Sozialwesen Im Fach Sozialwesen befassen sich die Schülerinnen und Schüler mit der sozialen Existenz des Menschen, seinen anthropologischen Voraussetzungen und konkreten Bedingungen sozialen Handelns. Sie erleben die eigene Sozialisation zunehmend bewusster als einen Prozess der Übernahme sozialer Normen und Werte. In der beginnenden Adoleszenz sind sie in der",Anthropologie,anthropologischen,Bayern,Realschule,,2023,"Ethik, Philo",838
839,"ähnlich verwendet. Der Personenbegriff geht aber über Bestimmungen des Menschen z. B. im Vergleich zum Tier hinaus, ist eine Art Knotenpunkt, in dem sich klassische Fragen der Philosophie bündeln: Die anthropologische Frage nach der Bestimmung des Menschen ist hier mit der ethischen Frage nach dem Status von Menschen verknüpft, der es erlaubt, ihm besondere moralische Rechte einzuräumen. Dieser Status wird oft",Anthropologie,anthropologische,Saarland,Gym,Sek2,2020,"Ethik, Philo",839
840,"homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie gegenüber nicht-naturwissenschaftlichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Ökologie Das Inhaltsfeld Ökologie ermöglicht vielfältige handlungsorientierte Zugänge unter Berücksichtigung von qualitativer und quantitativer Arbeit im Freiland und auf Exkursionen. Ausgehend von der Erläuterung",Anthropologie,Anthropologie,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,840
841,"nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie als naturwissenschaftliche Theorie gegenüber nicht-naturwissenschaft-lichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Evolution des Menschen die stammesgeschichtliche Verwandtschaft und die Ausbreitung von Menschenarten Hominini anhand ausgewählter Fossilfunde darstellen Besonderheiten der Evolution des",Anthropologie,Anthropologie,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,841
842,"Selbstfindung und Akzeptanz anderer Lebensformen Analysieren und interpretieren , , Moralphilosophie Angewandte Ethik Religion und Religionskritik BIO Evolution und Ökologie Freiheit und Anthropologie Die Schülerinnen und Schüler können Aspekte philosophischer Anthropologie darstellen und im Kontext von Freiheit diskutieren. Sie können die Funktion von Erziehung, Bildung und Sozialisation kritisch hinterfragen und das Selbstverständnis des Menschen in der Moderne erörtern. Die Schülerinnen und",Anthropologie,Anthropologie,BaWü,Gym,,2016,"Ethik, Philo",842
843,"Beispiel hinsichtlich Sicherheit, Selbstbeschränkung, Identitäten, Konventionen, Gerechtigkeit BTV Selbstfindung und Akzeptanz anderer Lebensformen Analysieren und interpretieren , , Moralphilosophie Angewandte Ethik Religion und Religionskritik BIO Evolution und Ökologie Freiheit und Anthropologie Die Schülerinnen und Schüler können Aspekte philosophischer Anthropologie darstellen und im Kontext von Freiheit diskutieren. Sie können die Funktion von Erziehung, Bildung und Sozialisation kritisch hinterfragen und das Selbstverständnis des",Anthropologie,Anthropologie,BaWü,Gym,,2016,"Ethik, Philo",843
844,"Inhaltsbezogene Kompetenzen Kursarten und Verbindlichkeiten, Hinweise zur Abiturprüfung Erwartete Kompetenzen in der Einführungsphase Rahmenthema : Individuum und Gesellschaft Rahmenthema : Religionen und Weltanschauungen Erwartete Kompetenzen in der Qualifikationsphase Rahmenthema : Anthropologie Rahmenthema : Ethik Rahmenthema : Wahrheit und Wirklichkeit Rahmenthema : Lebensentwürfe Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren A Übersicht über die verbindlichen Grundbegriffe Bildungsbeitrag des Faches Werte",Anthropologie,Anthropologie,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",844
845,"und Menschenbild: Die moralische Natur des Menschen problematisieren Phänomenologische Kompetenz - die Ambivalenz der moralischen Natur des Menschen an Beispielen von Bosheit, Gleichgültigkeit und Hilfsbereitschaft erläutern Hermeneutische Kompetenz - die anthropologische These von der Weltoffenheit des Menschen interpretieren Analytische Kompetenz - Moral als Kompensationsmechanismus für die mangelnde Instinktausstattung des Menschen analysieren Dialektische Kompetenz - die Auswirkungen von Entfremdung und Instrumentalisierung des",Anthropologie,anthropologische,Sachsen-Anhalt,Gym,,2022,"Ethik, Philo",845
846,"Chemie, Geschichte, Sozialkunde, Katholischer Religionsunterricht, Geographie, Informatik Weniger Ungleichheit Deutsch, Englisch, Spanisch, Biologie, Chemie, Geschichte, Sozialkunde, Evangelischer Religionsunterricht, Geographie, Informatik Möglichkeiten zur Abstimmung in den Schuljahrgängen / - Katholischer Religionsunterricht: Anthropologie: Der Mensch - berufen zu Freiheit und Hoffnung neuzeitliche Menschenbilder, z. B. Materialismus, Individualismus, Determinismus Bezüge zu den fächerübergreifenden Themen gemäß Grundsatzband Kap. Geschlechtergleichstellung Deutsch, Englisch, Spanisch, Russisch, Italienisch, Latein,",Anthropologie,Anthropologie,Sachsen-Anhalt,Gym,,2022,"Ethik, Philo",846
847,"- Antagonismus der ungeselligen Geselligkeit I. Kant - Weltoffenheit und exzentrische Positionalität H. Plessner - Emanzipation und Entfremdung K. Marx Möglichkeiten zur Abstimmung in den Schuljahrgängen / - Evangelischer Religionsunterricht: Anthropologie: Eine begründete Vorstellung vom Menschsein entwickeln zentrale Aspekte des christlichen Menschenbildes in Auseinandersetzung mit philosophischen, naturwissenschaftlichen und religiösen Vorstellungen vom Menschen wahrnehmen und darstellen Bezüge zu den fächerübergreifenden Themen gemäß",Anthropologie,Anthropologie,Sachsen-Anhalt,Gym,,2022,"Ethik, Philo",847
848,"homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie als naturwissenschaftliche Theorie gegenüber nicht-naturwissenschaft-lichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Evolution des Menschen die stammesgeschichtliche Verwandtschaft und die Ausbreitung von Menschenarten Hominini anhand ausgewählter Fossilfunde darstellen Besonderheiten der Evolution des Menschen erläutern und die",Anthropologie,Anthropologie,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,848
849,"Argumentieren . geht es hier vor allem um das theoretische Argumentieren, die Bedeutung von Sinnlichkeit und Vernunft für den erkenntnistheoretischen und sprachlichen Zugang zur Welt. Dabei wird auf Ergebnisse der Anthropologie zurückgegriffen ., exemplarisch werden wissenschaftliche Methoden untersucht und besondere erkenntnistheoretische Probleme bei der Beantwortung metaphysischer Fragen angesprochen .. Die Frage der Wertfreiheit von Wissenschaft und Erkenntnis weist auf ethische Implikationen",Anthropologie,Anthropologie,Berlin,Gym,Sek2,2022,"Ethik, Philo",849
850,sind dabei auch komplexere Begründungen bzw. Herleitungen normativer Modelle zu berücksichtigen. Hierbei sollten in geeignetem Umfang auch Originaltexte einbezogen werden. Neben der philosophischen Ethik sind zudem auch Gesichtspunkte aus der Anthropologie und der Erkenntnistheorie zu thematisieren. Besonderes Gewicht haben auch ethische Akzentuierungen der Religionen bzw. Weltanschauungen. Geeignete Forschungsergebnisse der Naturwissenschaften sind bei der Erörterung bestimmter ethischer Fragen in angemessener Weise einzubeziehen.,Anthropologie,Anthropologie,Niedersachsen,Gym,Sek1,2017,"Ethik, Philo",850
851,"Vertiefungen des Pflichtmoduls dar: Der Fokus auf Menschenbilder wird hier durch anthropologische Impulse wichtiger Bezugsdisziplinen des Faches Werte und Normen erlangt. Hier erarbeiten die Schülerinnen und Schüler nämlich sowohl die anthropologischen Grundannahmen nicht-wissenschaftlicher Weltdeutungen in Religionen und Weltanschauungen als auch die anthropologischen Resultate in verschiedenen Wissenschaften Biologie, Psychologie und Soziologie. Das abschließende Wahlmodul leitet die Perspektive der Lernenden auf die philosophische",Anthropologie,anthropologischen,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",851
852,"gegenwärtiger Modelle von Geschichte, Staat und Gesellschaft Mögliche Schwerpunkte der Mensch als Natur-, Vernunft-, Geist- und Kulturwesen das Leib-Seele-Problem die menschliche Willens- und Handlungsfreiheit existentialistische Deutungen des Menschen Kritik der Anthropologie Legitimation von Herrschaft das Problem des Fortschritts in der Geschichte Kompetenzerwerb im Themenfeld In diesem Reflexionsbereich lernen die Schülerinnen und Schüler, dass allen alltäglichen, wissenschaftlichen und künstlerischen Äußerungen ein bestimmtes",Anthropologie,Anthropologie,Berlin,Gym,Sek2,2022,"Ethik, Philo",852
853,"Perspektive anderer ein, bringen sie mit den eigenen Fragen in Zusammenhang und entwickeln vernünftige Formen der Konflikt- und Problemverarbeitung, erkennen, analysieren und entfalten Grundprobleme, zentrale Begriffe, Methoden und Konzepte aus Anthropologie, Ethik, Erkenntnistheorie und Metaphysik, ordnen sie in Teilen geistesgeschichtlich ein, hinterfragen sie hinsichtlich ihrer Tragweite und Folgen und erörtern sie kontrastierend, identifizieren anthropologische, ethische, erkenntnistheoretische und metaphysische Fragestellungen in beliebigen",Anthropologie,Anthropologie,Berlin,Gym,Sek2,2022,"Ethik, Philo",853
854,"der Mensch als Lebewesen Der Mensch im Spiegel seiner Stammesgeschichte Der Mensch als Lebewesen, das zur Sachlichkeit fähig ist Instinktentbundenheit Der Mensch als Lebewesen, das nach sich selbst fragt Die anthropologische Differenz des Menschen Der Mensch als Lebewesen, das Kultur hat Der Mensch und seine Stellung in der Welt Die Bedeutung der Sprache für das Menschsein Möglichkeiten des Zugangs zur Selbstbestimmung",Anthropologie,anthropologische,Schleswig-Holstein,,,2016,"Ethik, Philo",854
855,Gymnasium sind dabei auch komplexere Begründungen bzw. Herleitungen normativer Modelle zu berücksichtigen. Hierbei sollten in geeignetem Umfang auch Originaltexte einbezogen werden. Neben der philosophischen Ethik sind zudem Gesichtspunkte aus der Anthropologie und der Erkenntnistheorie zu thematisieren. Besonderes Gewicht haben auch ethische Akzentuierungen der Religionen bzw. Weltanschauungen. Geeignete Forschungsergebnisse der Naturwissenschaften sind bei der Erörterung bestimmter ethischer Fragen in angemessener Weise einzubeziehen.,Anthropologie,Anthropologie,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",855
856,formulieren; in aktuellen philosophischen wie gesellschaftspolitischen Debatten das jeweils zu Grunde liegende Menschenbild identifizieren; die Konsequenzen aktueller philosophischer wie gesellschaftspolitischer Debatten für unser Selbstverständnis in einem Streitgespräch beurteilen; persönlich akzeptierte anthropologische Aussagen als Selbstaussagen dem eigenen Selbstbild gegenüberstellen. Fachmethodische Kompetenzen: Anforderungsniveau für den Grundkurs Methodenkompetenz umfasst die Fähigkeit zum fach- und sachgerechten Gebrauch der Methoden des Philosophierens. Im Sinne fachspezifischer Standards,Anthropologie,anthropologische,Bremen,Gym,Sek2,2009,"Ethik, Philo",856
857,"aus den didaktischen Bereichen Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen, Entwicklung ethischer Urteilsfähigkeit sowie Werteorientierung in lebensanschaulichen und religiösen Diskursen und lauten: - Individuum und Gesellschaft, - Religionen und Weltanschauungen, - Anthropologie, - Ethik, - Wahrheit und Wirklichkeit, - Lebensentwürfe. Kompetenzentwicklung Lernen ist ein aktiver Prozess, dessen Gelingen von vielerlei Faktoren abhängt. Eine wesentliche Voraussetzung für erfolgreiches Lernen besteht darin, dass einmal",Anthropologie,Anthropologie,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",857
858,Gesellschaftliche Aspekte von Religionen und Weltanschauungen Ethnologische Aspekte von Religionen und Weltanschauungen Ethische Aspekte von Religionen und Weltanschauungen Inhaltsbezogene Kompetenzbereiche der Qualifikationsphase Erster Schuljahrgang der Qualifikationsphase Halbjahr Rahmenthema Pflichtmodul Wahlmodule Anthropologie Rahmenthema Spezifische Dimensionen des Menschseins Menschenbilder in den Wissenschaften Menschenbilder in Religionen und Weltanschauungen Die philosophische Anthropologie der Moderne Ethik Rahmenthema Normative Ethik Ethik in Medizin und Wissenschaft Ökologische Ethik,Anthropologie,Anthropologie,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",858
859,Weltanschauungen Inhaltsbezogene Kompetenzbereiche der Qualifikationsphase Erster Schuljahrgang der Qualifikationsphase Halbjahr Rahmenthema Pflichtmodul Wahlmodule Anthropologie Rahmenthema Spezifische Dimensionen des Menschseins Menschenbilder in den Wissenschaften Menschenbilder in Religionen und Weltanschauungen Die philosophische Anthropologie der Moderne Ethik Rahmenthema Normative Ethik Ethik in Medizin und Wissenschaft Ökologische Ethik Wirtschaftsethik Zweiter Schuljahrgang der Qualifikationsphase Halbjahr Rahmenthema Pflichtmodul Wahlmodule Wahrheit und Wirklichkeit Rahmenthema Wahrheitsansprüche Wahrheit und Wirklichkeit,Anthropologie,Anthropologie,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",859
860,"und Schüler erwerben oder erweitern die Fähigkeit, den Umgang mit Sterben und Tod im historischen Wandel sowie in unterschiedlichen kulturellen / religiösen Kontexten wahrzunehmen und zu beurteilen Todesgewissheit als eine anthropologische Konstante zu deuten und ihre Implikationen für das Selbstverständnis des Menschen zu ermitteln die verschiedenen Deutungsmöglichkeiten des Todes - als Übel, als Gut, als Nichts - auf der Grundlage tradierter",Anthropologie,anthropologische,Schleswig-Holstein,,,2016,"Ethik, Philo",860
861,"von Freiheit diskutieren. Sie können die Funktion von Erziehung, Bildung und Sozialisation kritisch hinterfragen und das Selbstverständnis des Menschen in der Moderne erörtern. Die Schülerinnen und Schüler können Grundlagen philosophischer Anthropologie zum Beispiel Weltoffenheit, Selbstbewusstsein darstellen und deren Beitrag für das jeweilige Selbstverständnis des Menschen untersuchen BTV Personale und gesellschaftliche Vielfalt Die Schülerinnen und Schüler können die Bedingungen der Möglichkeit von",Anthropologie,Anthropologie,BaWü,Gym,,2016,"Ethik, Philo",861
862,"Gerechtigkeit auch im Vergleich zu Positionen der Moralphilosophie reflektieren und bewerten BNE Komplexität und Dynamik nachhaltiger Entwicklung Argumentieren und reflektieren , , Beurteilen und sich entscheiden , , Freiheit und Anthropologie Grundlagen des Zusammenlebens Moralphilosophie Angewandte Ethik Die Schülerinnen und Schüler können verschiedene Bereiche der Angewandten Ethik zum Beispiel Naturethik, Technikethik, Medizinethik, Medienethik, Wissenschaftsethik, Wirtschaftsethik in Grundzügen charakterisieren. Sie können Chancen",Anthropologie,Anthropologie,BaWü,Gym,,2016,"Ethik, Philo",862
863,"gesellschaftlichen Kontroversen zum Beispiel in Kulturen, Medien, Medizin, Religion, Wirtschaft herausarbeiten und diskutieren Analysieren und interpretieren , , Moralphilosophie Angewandte Ethik Religion und Religionskritik BIO Evolution und Ökologie Freiheit und Anthropologie Die Schülerinnen und Schüler können Aspekte philosophischer Anthropologie darstellen und im Kontext von Freiheit diskutieren. Sie können unterschiedliche Zugänge zum Menschen und zur Welt vergleichen und beurteilen. Sie können die",Anthropologie,Anthropologie,BaWü,Gym,,2016,"Ethik, Philo",863
864,",- atheistische Positionen und christliche Antworten darauf, z. B. Feuerbach: Gottesglaube als Wunschdenken; Denkansätze für die Existenz Gottes, z. B. kosmologisches Argument: Thomas v. Aquin, ontologisches Argument: Anselm v. Canterbury, anthropologisches Argument: Karl Rahner, Robert Spaemann Theodizee als Ernstfall der Gottesfrage: Antworten des AT z. B. Buch Hiob und NT Jesus, der am Kreuz leidende und mitleidende Gott, außerbiblische Zeugnisse der",Anthropologie,anthropologisches,Bayern,Realschule,,2023,"Ethik, Philo",864
865,"lernen, wie Handlungsnormen historisch und begrifflich gefasst wurden und werden. Ihre Urteilskompetenz wird durch die Analyse ethischer Positionen differenziert und gestärkt. Die Verbindung zu anderen Reflexionsbereichen ist durch Fragen der Anthropologie ., der Methodologie . und auch der Letztbegründung . gegeben. Geschichtlicher, gesellschaftlicher und anthropologischer Reflexionsbereich Inhalte Fragen der Bestimmung des Menschen Auseinandersetzung mit philosophischen Entwürfen zu Menschen- und Gesellschaftsbildern Reflexion",Anthropologie,Anthropologie,Berlin,Gym,Sek2,2022,"Ethik, Philo",865
866,"anthropologische Impulse wichtiger Bezugsdisziplinen des Faches Werte und Normen erlangt. Hier erarbeiten die Schülerinnen und Schüler nämlich sowohl die anthropologischen Grundannahmen nicht-wissenschaftlicher Weltdeutungen in Religionen und Weltanschauungen als auch die anthropologischen Resultate in verschiedenen Wissenschaften Biologie, Psychologie und Soziologie. Das abschließende Wahlmodul leitet die Perspektive der Lernenden auf die philosophische Anthropologie, deren bereits in der Antike entwickelten Ursprünge sich seit Beginn",Anthropologie,anthropologischen,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",866
867,"Toleranz gekennzeichnet ist. Im Ethikunterricht werden Wertvorstellungen und Grundüberzeugungen in einem ergebnisoffenen diskursiven Prozess grundsätzlich gleichberechtigter Personen reflektiert und entwickelt. Die fachwissenschaftliche Grundlage ist dabei die Philosophie. Sie bildet das anthropologische, wissenschaftstheoretische und metaphysische Fundament der philosophischen Ethik bzw. praktischen Philosophie. Eine wesentliche Aufgabe des Faches Ethik besteht in der Förderung der Entwicklung der menschlichen Reflexions- und Entscheidungsfähigkeit in Auseinandersetzung mit",Anthropologie,anthropologische,Saarland,Gym,,2018,"Ethik, Philo",867
868,"Prüfung von Stammbaumhypothesen nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie gegenüber nicht-naturwissenschaftlichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Ökologie Das Inhaltsfeld Ökologie ermöglicht vielfältige handlungsorientierte Zugänge unter Berücksichtigung von qualitativer und quantitativer Arbeit im Freiland und auf Exkursionen.",Anthropologie,Anthropologie,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,868
869,"gestellt werden Gesellschaft. In ideengeschichtlicher Perspektive können Vergleiche, zum Beispiel zu materialistischen und atheistischen Weltanschauungen, angestellt werden Ideengeschichte. Themenfelder verbindlich: Themenfelder - E. Menschen- und Weltbilder in den Religionen Konsequenzen anthropologischer Konzeptionen Gesellschaft und Mensch: Menschenbilder in den Religionen Mensch und Freiheit religiöse Geschichtsauffassungen Mythologie E. Glaube und Vernunft Rationale Letztbegründungskonzepte zum Beispiel Platon Erfahrung, Transzendenz, Glaube, religiöse Moralbegründung Erscheinung und",Anthropologie,anthropologischer,Hessen,Gym,Sek2,2024,"Ethik, Philo",869
870,"Toleranz gekennzeichnet ist. Im Ethikunterricht werden Wertvorstellungen und Grundüberzeugungen in einem ergebnisoffenen diskursiven Prozess grundsätzlich gleichberechtigter Personen reflektiert und entwickelt. Die fachwissenschaftliche Grundlage ist dabei die Philosophie. Sie bildet das anthropologische, wissenschaftstheoretische und metaphysische Fundament der philosophischen Ethik bzw. praktischen Philosophie. Eine wesentliche Aufgabe des Faches Ethik besteht in der Förderung der Entwicklung der menschlichen Reflexions- und Entscheidungsfähigkeit in Auseinandersetzung mit",Anthropologie,anthropologische,Saarland,GemS,,2018,"Ethik, Philo",870
871,"Frage nach der Stellung des Menschen und der Willensfreiheit, wird der Blick auf verschiedene ethisch relevante Bereiche der modernen Lebenswirklichkeit gerichtet: Medizin, Umgang mit Tieren und Umwelt. Im Zentrum der anthropologischen Fragestellungen steht das Verhältnis zwischen der Menschenwürde und dem stetigen Wandel der technischen Möglichkeiten und dem damit verbundenen Anpassungsdruck. Vielfältige ethische Probleme und Fragestellungen dieser Bereiche werden exemplarisch aufgegriffen und",Anthropologie,anthropologischen,Hessen,Gym,Sek2,2024,"Ethik, Philo",871
872,"und Ereignisse, - die historische Erklärung gegenwärtiger Probleme und damit deren besseres Verständnis, - Geschichte in Kontrastfunktion zur Gegenwart, - Geschichte als kritisches Potential für die Gegenwart, - Geschichte als anthropologisches Erfahrungsfeld, - Geschichte als Identifikationsmöglichkeit und als Hilfe zur Identitätserweiterung. Bestimmt man so den Beitrag der Geschichte zu politischer Bildung, dann muss prinzipiell die ganze Geschichte mögliches Arbeitsfeld im Rahmen",Anthropologie,anthropologisches,Rheinland-Pfalz,Gym,Sek2,1998,Sozialkunde,872
873,"einerseits das begrifflich-analytische Arbeiten im Mittelpunkt, andererseits die Reflexion von existentiellen Fragen und Problemen, die im Sinn der metaphysica specialis die ersten Gründe und letzten Zwecke des Seins betreffen. Der anthropologische Reflexionsbereich setzt sich altersgerecht mit einzelnen Hinsichten auf den Menschen auseinander und fördert dabei die Kompetenz, sich als Wesen zu reflektieren, das sich mit sich selbst und der Welt auseinandersetzt",Anthropologie,anthropologische,Schleswig-Holstein,,,2016,"Ethik, Philo",873
874,"im unmittelbaren Lebensumfeld der Schüler Anregungen finden. Die Inhalte des Unterrichts orientieren sich an den Fragen Kants, die mehr als die substantivierten klassischen Disziplinen der Philosophie Erkenntnistheorie, Ethik, Metaphysik und Anthropologie den Handlungscharakter des Denkens betonen. Was kann ich wissen Das kann aktuell einerseits heißen: Ist ein sich orientierendes Erkennen der Wirklichkeit möglich, wenn ich unter Überfülle und Spezialisierung leide Andererseits",Anthropologie,Anthropologie,MeckPomm,,7-10,,"Ethik, Philo",874
875,"Problem der Bewertung selbst zu thematisieren, diese durchschaubar zu gestalten und die Schüler in die Gestaltung einzubeziehen. Projekte Die Philosophie der Computerspiele In den Computerspielen finden sich zahlreiche Anregungen zur Anthropologie. Welten werden aufgebaut und aus unterschiedlichen Gründen zerstört. Die dort transportierten Denkmodelle und Ideologien können durchschaubar gemacht werden. Die Philosophen der Region Alle Menschen philosophieren. Mitbürger unterschiedlicher Berufe und verschiedenen",Anthropologie,Anthropologie,MeckPomm,,7-10,,"Ethik, Philo",875
876,"des Tieres von planvoller Arbeit des Menschen unterscheiden; Zusammenarbeit mit dem Fach Biologie; Kriterien erarbeiten, die menschliche Arbeit kennzeichnen; verschiedene Erklärungen, warum der Mensch arbeitet, untersuchen, z. B. mythische, christliche, anthropologische; den Zusammenhang Wonach wird der Wert der Arbeit bebegründen, welche Arbeit man am liebsten messen ausüben möchte; Arbeiten/Berufe nach eigener Wertschätzung in eine Rangskala einordnen und mit statistischem Material vergleichen;",Anthropologie,anthropologische,MeckPomm,,7-10,,"Ethik, Philo",876
877,"Sprache den Unterschied zwischen Vergangenheit und Geschichte O.. formulieren historische Fragestellungen und entwickeln Hypothesen O., erkennen bei der Begegnung mit vergangenen Lebensformen Kontraste zur eigenen Gegenwart, Strukturen längerer Dauer und anthropologische Konstanten O., nennen für das Jahrhundert politische Konstellationen, Ereignisse und Entwicklungen im Spannungsfeld zwischen freiheitlicher Demokratie und nationalsozialistischer bzw. kommunistischer Ordnung und erläutern und beschreiben ihre Bedeutung für die Gegenwart",Anthropologie,anthropologische,Hamburg,Gym,Sek1,2024,Geschichte,877
878,"TF einen stark differenzierenden und vernetzenden Charakter. Es ist deshalb möglich, einzelne Aspekte in anderen Themenfeldern an passenden Stellen zu behandeln. TF , TF Individualität und Entwicklung und TF Biologische Anthropologie lassen sich auf der Kontextebene thematisch verbinden. Menschliches Verhalten wird unter biologischen Aspekten beschrieben und erklärt. Fragen zur Identität und der menschlichen Existenz wer bin ich, wo komme ich her,",Anthropologie,Anthropologie,Rheinland-Pfalz,,Sek1,2014,Bio,878
879,"Licht ermöglicht Stoffaufbau Ökosysteme im Wandel Erwachsen werden Informationen empfangen, verarbeiten, speichern Sport und Ernährung - Energiebilanz des Körpers Krankheitserreger erkennen und abwehren Individualität und Entwicklung Biowissenschaften und Gesellschaft Biologische Anthropologie TF : Vielfalt Leben existiert in großer Vielfalt. Selbst unter extremen Bedingungen findet sich Leben und zeigt sich mitunter in kuriosen Formen. Einige Schülerinnen und Schüler verfügen über punktuelles Spezialwissen",Anthropologie,Anthropologie,Rheinland-Pfalz,,Sek1,2014,Bio,879
880,"Einem erweiterten Verständnis entspricht es, wenn Untersuchungen zu galvanischen Elementen theoriegeleitet entworfen und auf praktisch-experimenteller Ebene optimiert werden können. Bezüge: NaWi TF Energieträger Sonne Biologie TF Energiefluss, Nachhaltigkeit TF Biologische Anthropologie Chemie TF chemische Reaktion TF Atombau, Ionen TF Energieträger TF Metall TF Donator-Akzeptor-Prinzip TF Energiebilanz Physik TF Wechselwirkungen TF Wechselwirkungen TF Energieversorgung, Spannung TF Wirkungsgrad Von der Batterie im Kassettenrekorder",Anthropologie,Anthropologie,Rheinland-Pfalz,,Sek1,2014,Bio,880
