term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
gelingen,7,0.0048,0.0039,0.0311,0.0001,0.0018,0.0014,0.0003,0.0007,0.0016,0.0004,0.0025,0.004,0.0002,0.0004,0.0004,0.0005,0.0006,0.0019,0.0013,0.0004
gesellschaftlich,7,0.0003,0.0039,0.0004,0.0054,0.0017,0.0014,0.0003,0.0008,0.0015,0.0005,0.0025,0.0038,0.0002,0.0004,0.0377,0.0005,0.0005,0.0019,0.0012,0.0004
gewichtung,7,0.0003,0.004,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0044,0.0002,0.0004,0.0003,0.0005,0.0347,0.0019,0.0011,0.0006
grundsätzlich,7,0.0048,0.0041,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0012,0.0004
herstellung,7,0.0003,0.004,0.0006,0.0001,0.0018,0.0015,0.0003,0.0214,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0433,0.0004
leistung,7,0.0003,0.0039,0.0322,0.0002,0.0017,0.0015,0.0003,0.0007,0.0015,0.0168,0.0025,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0387
neu,7,0.0003,0.0039,0.0006,0.0001,0.0183,0.0427,0.0003,0.0213,0.0015,0.0006,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
nutzung,7,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0042,0.0025,0.0039,0.0002,0.0039,0.0003,0.0005,0.0005,0.0019,0.0538,0.0004
privat,7,0.0002,0.0041,0.0004,0.0001,0.0018,0.0015,0.0354,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0257,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
problem,7,0.0003,0.0041,0.0004,0.0001,0.0017,0.0296,0.0174,0.0007,0.0015,0.0004,0.0504,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
problemlösung,7,0.0267,0.004,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0016,0.0004,0.0025,0.0038,0.0002,0.0074,0.0003,0.0005,0.0005,0.0021,0.0011,0.0004
prozeß,7,0.0003,0.0039,0.0014,0.026,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0301,0.0003,0.0005,0.0007,0.0019,0.0011,0.0004
staat,7,0.0004,0.004,0.0004,0.0001,0.0017,0.0014,0.0147,0.0007,0.0016,0.0207,0.0027,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0558,0.0159
wesentlich,7,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0147,0.0008,0.0016,0.0004,0.0026,0.0038,0.0002,0.0004,0.0003,0.0051,0.0005,0.0019,0.0011,0.0387
wiedergeben,7,0.0003,0.0039,0.0011,0.0285,0.0017,0.0014,0.0003,0.0007,0.0016,0.0004,0.0026,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
wis,7,0.0003,0.0039,0.0004,0.0001,0.0018,0.0014,0.0005,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0404,0.0005,0.0005,0.0019,0.0011,0.0006
zielen,7,0.0003,0.0043,0.0005,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0024,0.0038,0.0002,0.0004,0.0377,0.0051,0.0005,0.0019,0.0011,0.0004
beziehungsweise,6,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.016,0.0004,0.0025,0.004,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
chance,6,0.0003,0.0039,0.0076,0.0001,0.0018,0.0015,0.0003,0.0007,0.0016,0.0007,0.0026,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0433,0.0004
charakterisier,6,0.0003,0.0039,0.0322,0.0002,0.0018,0.0014,0.0003,0.0007,0.0016,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0387
deutschland,6,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0264,0.0007,0.0015,0.0245,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
diagramm,6,0.0003,0.004,0.0005,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0024,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0012,0.0457
dimension,6,0.0003,0.0039,0.0004,0.0001,0.0017,0.0014,0.0148,0.0007,0.0015,0.0282,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0012,0.0004
einzeln,6,0.0002,0.004,0.0004,0.0054,0.0027,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0334,0.0003,0.0098,0.0007,0.0019,0.0011,0.0004
erarbeitet,6,0.0002,0.004,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0016,0.0004,0.0025,0.0043,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
erregung,6,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0004,0.0027,0.0037,0.0003,0.0212,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
erweitern,6,0.0002,0.0039,0.0004,0.0001,0.0018,0.0017,0.0256,0.0008,0.0015,0.0004,0.0025,0.0044,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
fertigkeit,6,0.0025,0.0038,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.016,0.0004,0.0024,0.0039,0.0002,0.0108,0.0003,0.0005,0.0005,0.0201,0.0011,0.0004
frage,6,0.0002,0.0039,0.0004,0.0001,0.0018,0.0402,0.0035,0.0008,0.0016,0.0004,0.0025,0.0037,0.0002,0.0004,0.0003,0.025,0.0005,0.0019,0.0012,0.0006
funktion,6,0.0002,0.004,0.0015,0.0004,0.0751,0.0015,0.0003,0.0007,0.0015,0.0004,0.0024,0.0037,0.0016,0.0005,0.0003,0.0006,0.0005,0.0019,0.0011,0.0015
gefestigt,6,0.0003,0.004,0.0004,0.0001,0.0018,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0042,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.001,0.0004
grad,6,0.0003,0.0042,0.0004,0.0001,0.0018,0.0014,0.0003,0.0008,0.016,0.0004,0.0025,0.0037,0.0002,0.0004,0.0003,0.019,0.0005,0.0198,0.0011,0.0004
grenze,6,0.0002,0.0041,0.0064,0.0001,0.0018,0.0014,0.0003,0.0007,0.0015,0.0245,0.0027,0.0038,0.0002,0.0051,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
herausarbeit,6,0.0003,0.004,0.0322,0.0002,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0387
kompetenzbereiche,6,0.0002,0.0038,0.0004,0.0001,0.0018,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0051,0.0005,0.0019,0.0011,0.0004
komplexität,6,0.0002,0.0041,0.0004,0.0001,0.0017,0.0014,0.012,0.0007,0.016,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0191,0.0005,0.0019,0.0011,0.0004
lernaufgabe,6,0.0002,0.0039,0.0312,0.0001,0.0018,0.0152,0.0003,0.0007,0.0016,0.0004,0.0026,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
lernkontext,6,0.0003,0.004,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0016,0.0004,0.0025,0.0043,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
nervenzelle,6,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0006,0.0027,0.0038,0.0003,0.0047,0.0003,0.0172,0.0005,0.0206,0.0011,0.0004
neuromuskulär,6,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0143,0.0003,0.0005,0.0005,0.0383,0.0011,0.0004
sinnvoll,6,0.0003,0.0043,0.0347,0.0001,0.0019,0.0017,0.0004,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
stärken,6,0.0002,0.004,0.0004,0.0001,0.0017,0.0016,0.0256,0.0007,0.0015,0.0004,0.0025,0.0044,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
text,6,0.0002,0.0038,0.0041,0.0078,0.0017,0.0152,0.0003,0.0007,0.016,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
theorie,6,0.0002,0.0043,0.0004,0.0001,0.0017,0.0015,0.0003,0.0011,0.0016,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0281,0.0005,0.002,0.0011,0.0004
verbindlich,6,0.0048,0.004,0.0004,0.0106,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0051,0.0005,0.0201,0.0011,0.0004
vergleichend,6,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0025,0.0038,0.0002,0.0441,0.0003,0.0005,0.0007,0.0019,0.0011,0.0004
verlangen,6,0.0003,0.004,0.0322,0.0002,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0387
vorgegeben,6,0.0092,0.0039,0.0004,0.0001,0.0017,0.0294,0.0004,0.0008,0.0015,0.0004,0.0025,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0006
welt,6,0.0002,0.004,0.0004,0.0001,0.0018,0.0014,0.0003,0.0007,0.0015,0.0485,0.0025,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
wesentliche,6,0.0003,0.0039,0.0015,0.026,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0024,0.0038,0.0002,0.0004,0.0003,0.0051,0.0005,0.0019,0.0011,0.0004
wirtschaftlich,6,0.0002,0.004,0.0004,0.0158,0.0017,0.0014,0.0003,0.0008,0.0015,0.0245,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0018,0.0011,0.0004
übertragen,6,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0594,0.0004,0.0264,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.0201,0.0011,0.0004
anpassung,5,0.0003,0.0039,0.0006,0.0001,0.0183,0.0014,0.0003,0.0281,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0005
aufführ,5,0.0003,0.0039,0.0015,0.026,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
ausgewählt,5,0.0002,0.0039,0.0004,0.0001,0.0527,0.0014,0.0003,0.0007,0.0016,0.0004,0.0025,0.0041,0.0002,0.0008,0.0003,0.003,0.0005,0.0019,0.0086,0.0023
basis,5,0.0002,0.0038,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0304,0.0245,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
begrifflich,5,0.0003,0.0038,0.0014,0.026,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
beruflich,5,0.0002,0.0038,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
bewältigung,5,0.0002,0.0038,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
bild,5,0.0002,0.0041,0.0004,0.0054,0.0018,0.0015,0.0003,0.0007,0.0016,0.0283,0.0025,0.004,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
darlegen,5,0.0003,0.0039,0.0015,0.026,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
demokratisch,5,0.0002,0.004,0.0004,0.0054,0.0018,0.0015,0.0003,0.0007,0.078,0.0004,0.0025,0.0038,0.0002,0.0301,0.0003,0.0005,0.0007,0.002,0.0011,0.0004
droge,5,0.0002,0.004,0.0005,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0026,0.0039,0.0002,0.0177,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
erhalten,5,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0202,0.0008,0.0161,0.0004,0.0025,0.004,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
erkenntnis,5,0.001,0.0039,0.0004,0.0028,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0051,0.0005,0.0201,0.0011,0.0021
geografisch,5,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0147,0.0007,0.0015,0.0245,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
gymnasial,5,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0026,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
gymnasium,5,0.0002,0.0038,0.0004,0.0001,0.0016,0.0015,0.0003,0.0008,0.0016,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
individuell,5,0.0059,0.0038,0.0005,0.0001,0.0252,0.0015,0.0122,0.0007,0.0015,0.0004,0.0027,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
konkretisieren,5,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
kontinuierlich,5,0.0002,0.0037,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0028,0.0038,0.0002,0.0178,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
landwirtschaft,5,0.0003,0.0042,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0016,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0884,0.0004
lerninhalt,5,0.0002,0.0041,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0037,0.0002,0.0004,0.0349,0.0005,0.0005,0.002,0.0011,0.0004
logisch,5,0.0003,0.0038,0.0015,0.0259,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
mithilfe,5,0.0184,0.004,0.0005,0.0005,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0006
modellvorstellung,5,0.0003,0.0038,0.0006,0.0001,0.0017,0.0015,0.0003,0.0281,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0202,0.0011,0.0005
präzise,5,0.0003,0.0038,0.0013,0.026,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
reflexionsfähigkeit,5,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0024,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
repräsentativ,5,0.0002,0.004,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0026,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
römisch,5,0.0002,0.0038,0.0004,0.0001,0.0017,0.0014,0.0147,0.0008,0.0015,0.0245,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
rückmeldung,5,0.0003,0.0038,0.0005,0.0001,0.0018,0.0015,0.0229,0.0007,0.0015,0.0004,0.0025,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
sachaspekt,5,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
sachgerecht,5,0.0003,0.0039,0.0005,0.0001,0.0017,0.0014,0.0003,0.0281,0.0015,0.0004,0.0025,0.0037,0.0002,0.0039,0.0003,0.0005,0.0005,0.0019,0.0011,0.0005
saltatorisch,5,0.0002,0.004,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0027,0.0037,0.0002,0.0178,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
schaffen,5,0.0002,0.0039,0.0312,0.0001,0.0019,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0037,0.0002,0.0004,0.0003,0.0005,0.0006,0.0019,0.0011,0.0004
selektion,5,0.0003,0.004,0.0004,0.0001,0.018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0027,0.004,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0433,0.0004
vertieft,5,0.0002,0.0043,0.0005,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0026,0.0039,0.0002,0.0004,0.0003,0.0235,0.0005,0.002,0.0011,0.0004
veränderung,5,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0449,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0222,0.0004
