term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
vielfalt,7,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0137,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
christlich,6,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0109,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
erarbeitung,6,0.0002,0.028,0.0023,0.0002,0.0026,0.0004,0.0001,0.001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
evangelischer,6,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0126,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
gewicht,6,0.0002,0.0014,0.0023,0.0159,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
homo,6,0.0002,0.0014,0.0023,0.0002,0.0008,0.021,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0021,0.0001
homolog,6,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0206
morphologisch,6,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0206
nutzen,6,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0017,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0138
rousseau,6,0.0002,0.0014,0.0023,0.0002,0.0001,0.0298,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
differenzierung,5,0.0002,0.0014,0.0023,0.0002,0.001,0.0004,0.0001,0.0001,0.0126,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
einsicht,5,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0213,0.0001,0.0002,0.0002
entsprechend,5,0.0129,0.0014,0.0023,0.0002,0.0009,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0006
erfahrungsfeld,5,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0242,0.0001,0.0002,0.0001
friedrich,5,0.0002,0.0164,0.0023,0.0002,0.0001,0.0004,0.0002,0.0033,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
gedicht,5,0.0002,0.0163,0.0023,0.0029,0.0001,0.0004,0.0025,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0022,0.0001
gegenwärtig,5,0.0002,0.0014,0.0023,0.0002,0.0009,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0165,0.0001,0.0002,0.0001
handlungsorientiert,5,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0151
praktisch,5,0.0002,0.0113,0.0023,0.0056,0.0021,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
psychologisch,5,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0144,0.0018,0.0002,0.0001,0.0071,0.0001
suche,5,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0144,0.0017,0.0002,0.0001,0.0042,0.0001
