term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
übernehmen,140,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0021,0.0107,0.0,0.0,0.0,0.0,0.0,0.0
gewissen,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0
jugendliche,139,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0217,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klassenstuf,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bedürfnis,138,0.0,0.0,0.0006,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,0.0041
international,138,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenntnis,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0009,0.0,0.0,0.0114
schwerpunkt,136,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.012,0.0
erfahrung,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0043,0.0,0.0118,0.0028,0.0,0.0023,0.0,0.0,0.0021,0.0023,0.0,0.0
pflicht,135,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darstellung,135,0.0,0.0145,0.0022,0.0131,0.0,0.0,0.0007,0.0,0.0,0.0029,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0039
treffen,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0
medial,135,0.0,0.0,0.0137,0.0,0.0,0.0013,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemeinschaft,134,0.0045,0.0,0.0,0.0,0.0,0.0005,0.0039,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0197,0.0,0.0,0.0003,0.0
vertreten,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0,0.0,0.0,0.0
aktuell,128,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0121,0.0
funktion,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0055,0.0,0.0039,0.0
interkulturell,127,0.0003,0.0,0.0,0.0,0.0,0.0002,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0007,0.0,0.0,0.0
system,126,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0
berücksichtigung,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039
selbstständig,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0
tragen,124,0.0039,0.0,0.0,0.0105,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0
religiös,123,0.0,0.0,0.0,0.0,0.0065,0.0001,0.004,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beziehung,122,0.0025,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0012,0.0,0.0014,0.0
toleranz,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0031,0.0016,0.0,0.0,0.0015,0.0086,0.0,0.0
ethikunterricht,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0
religion,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methode,120,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0013,0.0,0.0,0.002
nachhaltigkeit,119,0.0,0.0,0.0176,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0
vorstellung,112,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0
wandel,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086
glück,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0006,0.0048,0.0,0.0
ergebnis,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0141
