term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
aufführ,5,0.0003,0.0005,0.0212,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0005,0.001,0.0005,0.0003,0.0006,0.0004
basis,5,0.0004,0.0005,0.0001,0.0004,0.002,0.0008,0.0004,0.0021,0.035,0.0212,0.001,0.0005,0.0003,0.0006,0.0004
begrifflich,5,0.0003,0.0005,0.0212,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
beruflich,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
bild,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0263,0.0004,0.002,0.0022,0.018,0.001,0.0081,0.0002,0.0006,0.0004
darlegen,5,0.0003,0.0005,0.0212,0.0005,0.0019,0.0008,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
demokratisch,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0263,0.0004,0.002,0.0028,0.0004,0.001,0.0005,0.0002,0.0606,0.0004
erhalten,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0218,0.0021,0.0188,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
geografisch,5,0.0037,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.002,0.0022,0.0341,0.001,0.0005,0.0002,0.0006,0.0004
grundlegend,5,0.0003,0.0044,0.0001,0.0137,0.0778,0.0067,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
gymnasial,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
gymnasium,5,0.0003,0.0005,0.0001,0.0004,0.0018,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
individuell,5,0.0004,0.0005,0.0001,0.0004,0.0636,0.0243,0.0004,0.002,0.0021,0.0005,0.001,0.0007,0.0002,0.0006,0.0004
inhaltlich,5,0.0124,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.002,0.0023,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
konkretisieren,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
kontinuierlich,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.0013,0.0005,0.0003,0.0222,0.0004
kooperation,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0019,0.0913,0.0022,0.0179,0.001,0.0005,0.0002,0.0006,0.0004
landwirtschaft,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0321,0.0003,0.0006,0.0004
lerninhalt,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0021,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
logisch,5,0.0003,0.0005,0.0212,0.0004,0.0019,0.0008,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
modellvorstellung,5,0.0004,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0007,0.001,0.0192,0.0003,0.0006,0.0004
möglichkeit,5,0.0003,0.0005,0.0001,0.0004,0.002,0.0008,0.0004,0.002,0.0023,0.021,0.0401,0.0005,0.0006,0.0006,0.0004
präzise,5,0.0003,0.0005,0.0212,0.0004,0.0019,0.0008,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
reflexionsfähigkeit,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
repräsentativ,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
römisch,5,0.0037,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0341,0.001,0.0005,0.0002,0.0006,0.0004
rückmeldung,5,0.0003,0.0005,0.0001,0.0004,0.002,0.0008,0.0248,0.002,0.0022,0.0005,0.001,0.0005,0.0002,0.0006,0.0004
sachaspekt,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.002,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0344
saltatorisch,5,0.0003,0.0005,0.0001,0.0004,0.002,0.0008,0.0004,0.0021,0.0022,0.0004,0.0013,0.0005,0.0002,0.0222,0.0004
selektion,5,0.0003,0.0005,0.0001,0.0004,0.0019,0.0008,0.0004,0.0021,0.0022,0.0004,0.001,0.0196,0.0003,0.0006,0.0004
vertieft,5,0.0003,0.0157,0.0001,0.0004,0.002,0.0008,0.0036,0.0023,0.0022,0.0004,0.001,0.0005,0.0002,0.0006,0.0004
veränderung,5,0.0003,0.0005,0.0001,0.0004,0.002,0.0008,0.0004,0.0021,0.0515,0.0005,0.001,0.0081,0.0003,0.0006,0.0004
