term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
versus,26,0.0,0.0001,0.0001,0.0,0.0114,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
behandlung,25,0.0112,0.0001,0.0025,0.0,0.0012,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
integration,25,0.0,0.0001,0.0001,0.0,0.0,0.0167,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
lebensverhältnis,25,0.0,0.0001,0.0001,0.0,0.0,0.0133,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
modul,25,0.0,0.0001,0.0001,0.0,0.0038,0.0,0.0001,0.0,0.0001,0.0,0.0,0.014,0.0001,0.0,0.0
fächerverbindend,25,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.016,0.0,0.0001,0.0001,0.0,0.0
übergang,24,0.0,0.0236,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
gemeinsam,24,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.022,0.0,0.0
rechtserziehung,24,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0243,0.0001,0.0,0.0
gewaltenteilung,24,0.0,0.0001,0.0001,0.01,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
reproduktion,24,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0114,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
sekundarstufe,24,0.0,0.0121,0.0001,0.0,0.0,0.0,0.0001,0.006,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
gleichberechtigung,23,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0204,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
standard,23,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0108,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
steinbrück,23,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0221,0.0,0.0,0.0001,0.0001,0.0,0.0
operator,23,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0107,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
zugang,23,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0184,0.0,0.0,0.0001,0.0001,0.0,0.0006
gleichbehandlung,22,0.0,0.0001,0.0001,0.0012,0.0,0.0,0.0158,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
behandeln,22,0.0115,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0018,0.0
beurteilungsbereich,22,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0105,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
leistungsgerechtigkeit,22,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0205,0.0,0.0,0.0001,0.0001,0.0,0.0
verhältnismäßigkeit,22,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0182,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
analysekompetenz,21,0.0,0.0001,0.0001,0.0089,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
rahmenplan,21,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0083,0.0001,0.0,0.0,0.0001,0.0001,0.003,0.0
globales,21,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0165,0.0001,0.0,0.0
übergreifend,20,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0021,0.0,0.0143,0.0001,0.0,0.0
fachkonzept,20,0.0,0.0001,0.0001,0.0,0.0107,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
rechtsordnung,19,0.0,0.0001,0.0001,0.0,0.0017,0.0,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0128,0.0,0.0
wohlstandsverteilung,19,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0102,0.0,0.0179,0.0001,0.0,0.0
gymnasium,18,0.0001,0.01,0.0001,0.0,0.0,0.0045,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
bedarf,18,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0171,0.0,0.0001,0.0001,0.0001,0.0,0.0
kenntnis,18,0.0111,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0
stärken,18,0.0,0.0146,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
absolut,17,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0149,0.0,0.0,0.0001,0.0001,0.0,0.0
umsetzungshilfen,17,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0145,0.0001,0.0,0.0
mithilfe,17,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0185,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
generationengerechtigkeit,16,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0135,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
sport,16,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0123,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
chancengerechtigkeit,16,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0143,0.0,0.0003,0.0001,0.0001,0.0,0.0
geben,16,0.0,0.0001,0.0111,0.0,0.0,0.0,0.0001,0.0,0.0018,0.0,0.0,0.0001,0.0001,0.0,0.0
gerichtsverhandlung,15,0.0,0.0001,0.014,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
begründet,15,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0083,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
note,15,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0126,0.0,0.0,0.0001,0.0001,0.0,0.0
aufgrund,14,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0128,0.0,0.0
leitgedanko,14,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0157,0.0001,0.0,0.0
arbeits,13,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0115,0.0,0.0,0.0001,0.0001,0.0,0.0
milieu,13,0.0,0.0001,0.0001,0.001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0181,0.0001,0.0,0.0
engagieren,12,0.0,0.0001,0.0111,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
zeile,12,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0116,0.0,0.0,0.0001,0.0001,0.0,0.0
gemeinwesen,11,0.0,0.0001,0.0092,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0
angelegenheit,11,0.0,0.0001,0.0112,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
schicht,11,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0144,0.0,0.0001,0.0001,0.0,0.0
klimawandel,11,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0119,0.0,0.0,0.0001,0.0001,0.0,0.0
mobilität,11,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0144,0.0,0.0001,0.0001,0.0,0.0
nennen,11,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0108,0.0,0.0,0.0001,0.0001,0.0,0.0
schulabschluss,10,0.0,0.0101,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
zivilgesellschaft,9,0.0,0.0001,0.0095,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
zielen,8,0.0,0.0094,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
