term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
fairness,7,0.0002,0.0001,0.0001,0.017,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0001,0.0001,0.0008
fakt,7,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0039,0.0003,0.0009,0.0001,0.0224,0.0001,0.0007
gewaltfrei,7,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0234,0.0007
legitimieren,7,0.0002,0.0001,0.0001,0.0171,0.0004,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
menschheit,7,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0229,0.0009,0.0001,0.0002,0.0001,0.0007
persönlich,7,0.0047,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0018,0.0003,0.0183,0.0001,0.0001,0.0019,0.0007
sowohl,7,0.0002,0.0001,0.0014,0.0003,0.0005,0.0002,0.0003,0.0384,0.0002,0.0003,0.0259,0.0001,0.0002,0.0001,0.0007
voraus,7,0.0002,0.0001,0.0001,0.0002,0.0136,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.005,0.0001,0.0001,0.0007
wirtschaftsordnung,7,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0047,0.0001,0.0309
wirtschaftspolitisch,7,0.0002,0.0014,0.0002,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0141,0.0047,0.0001,0.0007
ökologisch,7,0.0002,0.0001,0.0165,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0013,0.0054,0.0001,0.0007
üben,7,0.0002,0.0001,0.0001,0.0051,0.0183,0.0002,0.0003,0.0013,0.002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0007
begreifen,6,0.0002,0.0001,0.0022,0.0002,0.0005,0.0002,0.0015,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.001,0.0238
entscheidend,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0068,0.0097,0.0001,0.0001,0.0001,0.0238
funktion,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0028,0.0013,0.0002,0.0068,0.0009,0.0001,0.0001,0.0001,0.0238
geprägt,6,0.0002,0.0001,0.0001,0.0146,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
hinsichtlich,6,0.0003,0.0001,0.0001,0.0002,0.0276,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0001,0.0001,0.0007
information,6,0.0026,0.0007,0.0015,0.0003,0.0005,0.0002,0.0003,0.0136,0.0038,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
praktisch,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.016,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
psychisch,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.011,0.0013,0.0002,0.0003,0.0176,0.0001,0.0001,0.0001,0.0008
schemata,6,0.0002,0.0233,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0001,0.0001,0.0008
simulativ,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0225,0.0008
somit,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0195,0.0009,0.0001,0.0001,0.0001,0.0007
systematik,6,0.0002,0.0001,0.0001,0.0003,0.0091,0.0002,0.0003,0.0013,0.0002,0.0003,0.032,0.0005,0.0002,0.0001,0.0007
traditionell,6,0.0002,0.0162,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.002,0.0003,0.0009,0.0002,0.0001,0.0001,0.0008
versetzen,6,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.002,0.0003,0.0009,0.0001,0.0001,0.0216,0.0007
aristoteles,5,0.0002,0.0001,0.0002,0.0003,0.0004,0.0002,0.0003,0.0013,0.0002,0.0003,0.0421,0.0001,0.0002,0.0001,0.0007
auszutrag,5,0.0002,0.0001,0.0001,0.0004,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0223,0.0001,0.0007
bedeuten,5,0.0002,0.0001,0.0001,0.0002,0.0223,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0007
emotional,5,0.0003,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0163,0.0009,0.0001,0.0001,0.0001,0.0007
entscheidungsfindung,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0025,0.0194,0.0001,0.0007
erfolgen,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0224,0.0001,0.0008
handlungsweise,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0137,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0008
insbesondere,5,0.0025,0.0001,0.0001,0.0002,0.0005,0.0003,0.0003,0.0143,0.0002,0.0099,0.0009,0.0001,0.0001,0.0001,0.0008
legitim,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0223,0.0001,0.0007
relevant,5,0.0002,0.0001,0.0194,0.0002,0.0005,0.0002,0.0008,0.0013,0.0003,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
subjektiv,5,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0136,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0007
unterliegen,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0223,0.0001,0.0007
verflechtung,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0037,0.0003,0.0009,0.0001,0.0001,0.0001,0.0238
verhältnis,5,0.0002,0.0001,0.0001,0.0073,0.0005,0.0002,0.0003,0.0136,0.0002,0.0003,0.0009,0.0001,0.0016,0.0001,0.0007
öffentlich,5,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0143,0.0002,0.0003,0.0009,0.0047,0.0002,0.0001,0.0008
