term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
befangenheit,8,0.0001,0.0001,0.0002,0.0004,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0043,0.0133,0.0004,0.0001,0.0001
enthalten,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.025,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
gewohnheit,8,0.0001,0.0001,0.0002,0.0001,0.0149,0.0003,0.0012,0.0002,0.0001,0.0005,0.0045,0.0003,0.0005,0.0001,0.0001
information,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0345,0.0004,0.0001,0.0001
jugendliche,8,0.0001,0.0001,0.0002,0.0191,0.0003,0.0003,0.0012,0.0003,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
methode,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0118,0.0003,0.0004,0.0001,0.0001
misserfolg,8,0.0001,0.0156,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
partnerschaft,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0106,0.0003,0.0004,0.0001,0.0001
sinnestäuschung,8,0.0001,0.0001,0.0002,0.0004,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0043,0.0133,0.0004,0.0001,0.0001
umfeld,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0258,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.003,0.0001
vielfältig,8,0.0001,0.0044,0.0002,0.0001,0.0003,0.0276,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
zeigen,8,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0026,0.0434,0.0001,0.0003,0.0004,0.0001,0.0002
aktuell,7,0.0001,0.0001,0.0025,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
altersgemäß,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0207,0.0001,0.0005,0.0002,0.0003,0.0004,0.0001,0.0001
bedürfnisse,7,0.0001,0.0001,0.0002,0.0026,0.0003,0.026,0.0012,0.0003,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
begegnung,7,0.0001,0.0108,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0074,0.0004,0.0001,0.0001
differentia,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0395,0.0001,0.0001
eindruck,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0209,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
ereignis,7,0.0001,0.0051,0.0002,0.0009,0.0003,0.0003,0.102,0.0004,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
kommunizier,7,0.0001,0.0001,0.0127,0.0037,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
nachvollziehen,7,0.0021,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.033,0.0001,0.0003,0.0004,0.0001,0.0001
proximum,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0395,0.0001,0.0001
sprachlich,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0048,0.0005,0.0001,0.0145,0.0004,0.0001,0.0001
strategie,7,0.0001,0.0001,0.0002,0.0026,0.0042,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.023,0.0004,0.0001,0.0001
themenfeld,7,0.0001,0.0001,0.0003,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0044,0.0003,0.0164,0.0001,0.0001
theorie,7,0.0012,0.0001,0.013,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
versetzen,7,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0367,0.0032,0.0003,0.0004,0.0001,0.0001
vorgabe,7,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0023,0.0003,0.0004,0.0001,0.0001
wirkung,7,0.0001,0.0001,0.0002,0.0145,0.0003,0.0003,0.0012,0.0003,0.0001,0.0005,0.0001,0.0003,0.0004,0.0002,0.0001
wunsch,7,0.0001,0.0123,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0066,0.0001,0.0003,0.0004,0.0001,0.0001
zentral,7,0.0001,0.0001,0.0002,0.0142,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0051,0.0004,0.0001,0.0001
assoziatione,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
autorität,6,0.0001,0.0001,0.0002,0.0001,0.014,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0172,0.0001,0.0001
begebenheit,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
bild,6,0.0001,0.0003,0.0041,0.0001,0.0003,0.0003,0.0026,0.0002,0.0001,0.0005,0.004,0.0056,0.0004,0.0001,0.0001
deutschland,6,0.0001,0.0001,0.0002,0.0051,0.0173,0.0003,0.0012,0.0002,0.0001,0.0005,0.0016,0.0003,0.0004,0.0001,0.0001
ermöglichen,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0306,0.0001,0.0003,0.0111,0.0001,0.0001
hinterfragen,6,0.0001,0.0001,0.0002,0.0026,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
mehrperspektivität,6,0.0001,0.0001,0.004,0.0001,0.0003,0.0003,0.0028,0.0002,0.0001,0.0005,0.0059,0.0003,0.0004,0.0001,0.0001
pflicht,6,0.0001,0.0005,0.0131,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
prinzip,6,0.0007,0.0001,0.0075,0.0001,0.0003,0.0003,0.0023,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0034,0.0001
setzen,6,0.0001,0.0001,0.0002,0.0001,0.0181,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0028,0.0001
stark,6,0.0013,0.0024,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0163,0.0001,0.0001
strukturieren,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
verpflichtung,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0262,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
vorverständnis,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
vorwissen,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.018,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
überlegung,6,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0229,0.0002,0.0001,0.0005,0.0064,0.0003,0.0004,0.0001,0.0001
angebot,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
aussage,5,0.0001,0.0001,0.0002,0.0054,0.0003,0.0003,0.0565,0.0003,0.0002,0.0006,0.0001,0.0003,0.0004,0.0001,0.0001
beginnen,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
begründet,5,0.0001,0.0001,0.0002,0.0082,0.0003,0.0003,0.0264,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
christentum,5,0.0001,0.0001,0.0002,0.0001,0.0203,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
formulieren,5,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0389,0.0095,0.0001,0.0066,0.0001,0.0003,0.0004,0.0001,0.0001
hintergrund,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
hinzu,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
islam,5,0.0001,0.0001,0.0002,0.0001,0.0203,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
judentum,5,0.0001,0.0001,0.0002,0.0001,0.0203,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
unterschiedliche,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
verhältnis,5,0.0001,0.0037,0.0044,0.0001,0.0003,0.0003,0.0027,0.0002,0.0001,0.0005,0.0001,0.0003,0.0058,0.0001,0.0001
verstand,5,0.0001,0.0018,0.0044,0.0001,0.0084,0.0003,0.0027,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
vertreten,5,0.0001,0.0001,0.0002,0.0001,0.0197,0.0003,0.0012,0.0031,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
zielführend,5,0.0001,0.0111,0.0002,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
übernommen,5,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
