term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
standpunkt,22,0.0061,0.0087,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
blick,22,0.0001,0.0095,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0035,0.0001,0.0001
lage,22,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0241
synthetisch,21,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0154,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
aktiv,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0,0.0123,0.0006,0.0001,0.0001,0.0001
sexualität,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0148,0.0,0.0001,0.0001,0.0001
identität,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0129,0.0,0.0001,0.0001,0.0032
international,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.016,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
tierisch,20,0.0001,0.0,0.0,0.0001,0.0172,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
koevolution,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0122,0.0,0.0,0.0028,0.0,0.0001,0.0001,0.0001
mobilität,20,0.02,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
erwerben,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0014,0.0,0.0001,0.0,0.0001,0.0104,0.0001
exogen,20,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0148,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
abbildung,19,0.0088,0.0,0.0,0.0001,0.0088,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
selektion,19,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0119,0.0,0.0014,0.0001,0.0,0.0001,0.0001,0.0001
anteil,19,0.0001,0.0,0.0,0.0029,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0176
zukunft,19,0.0001,0.0,0.0,0.0127,0.0001,0.0,0.0001,0.0001,0.0014,0.0,0.0001,0.0001,0.0001,0.0001,0.0001
prävention,19,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0015,0.0,0.0,0.0134,0.0,0.0001,0.0001,0.0001
sinnesphysiologisch,18,0.0001,0.0,0.0,0.0001,0.0157,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
stammbaum,18,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0105,0.0,0.002,0.0001,0.0,0.0001,0.0001,0.0001
kinematik,18,0.0177,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
wesentlich,18,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0029,0.0097,0.0001
privat,18,0.018,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0007,0.0001
inhaltliche,17,0.0001,0.0,0.0,0.0001,0.0151,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
interpretation,17,0.0001,0.0,0.0,0.0001,0.0123,0.001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
aggressiv,16,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0128,0.0,0.0001,0.0001,0.0001
wohlergehen,16,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0175
normativ,16,0.0001,0.0,0.0,0.002,0.0001,0.0,0.0169,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
genetik,15,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0104,0.0,0.0005,0.0001,0.0,0.0001,0.0001,0.0001
kompetenzbereichen,15,0.0001,0.0,0.0,0.0001,0.0129,0.0,0.0001,0.0001,0.0,0.0003,0.0001,0.0,0.0001,0.0001,0.0001
unangemessen,15,0.0001,0.0,0.0,0.0132,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0017,0.0,0.0001,0.0001,0.0001
beurteilungskompetenz,15,0.0001,0.0,0.0,0.0024,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0154
unterscheidung,15,0.0001,0.0,0.0,0.0104,0.0001,0.0,0.0001,0.0001,0.0,0.0023,0.0001,0.0,0.0001,0.0001,0.0001
veranschaulichen,15,0.0149,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
engagement,15,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.018
angepasst,14,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0119,0.0,0.0001,0.0001,0.0001
bauen,14,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0154
teamfähigkeit,14,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0155
wertvorstellung,14,0.0001,0.0,0.0295,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
hypothese,13,0.0001,0.0,0.0,0.0001,0.0114,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
tiefenpsychologie,13,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0098,0.0001
kognitivismus,13,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0098,0.0001
partnerschaftlich,13,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0154,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
physik,13,0.0128,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
empfängnisverhütung,12,0.0001,0.0,0.0,0.0001,0.0019,0.0,0.0115,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
partnerschaft,12,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.014,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
problematisieren,12,0.0001,0.0,0.0,0.0119,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
grundordnung,11,0.0001,0.0,0.029,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
situativ,10,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0122,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
informativ,10,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0121,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
technik,10,0.0099,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
druckfassung,10,0.0097,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
marktteilnehmerinn,10,0.0001,0.0,0.0,0.0109,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
empirisch,10,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0122,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
komponente,9,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0111,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
kontroverse,9,0.0001,0.0001,0.0287,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
webansicht,9,0.0088,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
freiheitlich,9,0.0001,0.0,0.0286,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
fächerkürzel,9,0.0088,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
alternativ,8,0.0001,0.0001,0.0285,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001
aufgreifen,8,0.0001,0.0002,0.0283,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0001,0.0001,0.0001
basieren,8,0.0001,0.0,0.0285,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
akzeptieren,7,0.0001,0.0001,0.0281,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0001,0.0001,0.0001
gleichwertig,6,0.0001,0.0001,0.0281,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
begründunge,6,0.0001,0.0001,0.0281,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
divergierend,6,0.0001,0.0001,0.0281,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
