term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
anregung,21,0.0001,0.0,0.0011,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0141,0.0025,0.0001,0.0,0.0,0.0
sichern,21,0.0001,0.0114,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0021,0.0,0.0,0.0,0.0
digitalisierung,21,0.0001,0.0101,0.0,0.0001,0.0,0.0,0.0001,0.001,0.0001,0.0022,0.0,0.0003,0.0,0.0,0.0
menschsein,21,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0013,0.0102,0.0,0.0
aristoteles,20,0.0001,0.0,0.0004,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0128,0.0016,0.0,0.0016,0.0,0.0
demokratiefähigkeit,20,0.0001,0.0118,0.0,0.0001,0.003,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
pluralität,20,0.0114,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0025,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
theoriebezug,19,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0161,0.0001,0.0,0.0,0.0,0.0,0.0
mittelalter,19,0.0001,0.0,0.0,0.0001,0.0103,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
mitwirkung,19,0.0001,0.0149,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
ideengeschicht,18,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0107,0.0001,0.0,0.0009,0.0,0.0012,0.0
ddr,18,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0191,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
verletzen,18,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0107,0.0,0.0
fachübergreifend,18,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0198,0.0,0.0,0.0,0.0,0.0
gemeinde,18,0.02,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
kontinuität,17,0.0001,0.0,0.0,0.0001,0.0016,0.0,0.0001,0.0,0.0121,0.0001,0.0,0.0,0.0,0.0,0.0
verknüpfung,17,0.0001,0.0008,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0137,0.0001,0.0,0.0,0.0,0.0,0.0
alter,16,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0174,0.0,0.0,0.0,0.0,0.0
inhaltlich,16,0.0001,0.0,0.0,0.0122,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
kompetenzerwerb,16,0.0001,0.0,0.0004,0.0001,0.0,0.0,0.0001,0.0,0.0039,0.0107,0.0,0.0,0.0,0.0,0.0
christentum,16,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0129,0.0001,0.0,0.0,0.0,0.0,0.0
kantisch,15,0.0001,0.0,0.0,0.0108,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
biologisch,15,0.0013,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0133,0.0,0.0,0.0,0.0004,0.0
längsschnitt,15,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0159,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
leitperspektiven,14,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.012,0.0,0.0,0.0,0.0,0.0
wahlbereich,14,0.0001,0.0,0.0,0.0109,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
weltreligion,14,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0107,0.0001,0.0,0.0,0.0,0.0,0.0
fachbezoge,14,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0154,0.0,0.0,0.0,0.0,0.0
gewaltfreiheit,14,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0124,0.0001,0.0,0.0,0.0,0.0,0.0
aufstand,13,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0139,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
sozialismus,13,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0134,0.0001,0.0,0.0,0.0,0.0,0.0
bekenntnis,13,0.0106,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
widerstand,13,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0139,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
protest,13,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0139,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
bedürfen,12,0.0103,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
christlich,12,0.0101,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0
rollenerwartung,11,0.0109,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
umsetzungshilfe,11,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0121,0.0,0.0,0.0,0.0,0.0
unterrichtsstunden,11,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0126,0.0,0.0,0.0,0.0,0.0
endlichkeit,11,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0115,0.0,0.0,0.0,0.0,0.0
weisen,11,0.0107,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
schuljahrgang,10,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0107,0.0,0.0,0.0,0.0,0.0
sprachbildung,10,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.011,0.0,0.0,0.0,0.0,0.0
ordnungsfunktion,9,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0118,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
