term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
reagieren,15,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0004,0.0002,0.0003,0.0003,0.001,0.0002,0.0261,0.0001,0.0001,0.0003,0.0001,0.0001
angst,14,0.0,0.0002,0.0172,0.0266,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0004,0.001,0.0002,0.0087,0.0001,0.0003,0.0003,0.0027,0.0002
aspekt,14,0.0147,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0026,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
denken,14,0.0,0.0002,0.0002,0.0415,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0055,0.0003,0.0001,0.0047
dimension,14,0.0144,0.0002,0.0002,0.0003,0.0028,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002
entscheidung,14,0.0,0.0028,0.0054,0.0003,0.0002,0.0002,0.0021,0.0003,0.0001,0.0284,0.0003,0.0003,0.0009,0.0002,0.0001,0.0068,0.0001,0.0003,0.0001,0.0003
freiheit,14,0.0001,0.0379,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
medial,14,0.0,0.0002,0.0002,0.0003,0.0001,0.0256,0.0021,0.0003,0.0001,0.0002,0.0297,0.0003,0.0009,0.0139,0.0001,0.0014,0.0002,0.0003,0.0001,0.0001
motiv,14,0.0011,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0015,0.0001,0.0151,0.0001,0.0083,0.0001,0.0001
potenzial,14,0.0147,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0014,0.0001,0.0003,0.0001,0.0001
prüfen,14,0.0,0.0002,0.0002,0.028,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0151,0.0009,0.0002,0.0001,0.0001,0.0049,0.0003,0.0001,0.0058
rolle,14,0.0,0.0002,0.0044,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0118,0.0049,0.0003,0.0001,0.0048
rollenspiel,14,0.0,0.0055,0.0002,0.0285,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0149,0.001,0.0002,0.0001,0.0015,0.0001,0.0003,0.0001,0.0049
text,14,0.0001,0.0002,0.0002,0.0091,0.0001,0.0002,0.0021,0.0268,0.0035,0.0002,0.0003,0.0003,0.001,0.0002,0.0002,0.0052,0.0001,0.0003,0.0001,0.0039
toleranz,14,0.0,0.0002,0.0042,0.0055,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0662,0.0009,0.0002,0.0001,0.0003,0.0001,0.0003,0.0001,0.0001
beherrschen,13,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0393,0.0001,0.0001,0.0001,0.0004,0.0001,0.0001
dar,13,0.0032,0.0002,0.0002,0.0003,0.0224,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
einfach,13,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.005,0.0001,0.0037,0.0003,0.0003,0.0009,0.0065,0.0001,0.0002,0.0083,0.0003,0.0001,0.0134
konkret,13,0.0,0.0028,0.0219,0.0003,0.0001,0.0256,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0003,0.0034,0.0013,0.0001,0.0001
orientierung,13,0.0,0.0099,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0059,0.0078,0.0003,0.0009,0.0002,0.0001,0.0001,0.0122,0.0003,0.0001,0.0007
quelle,13,0.0,0.0002,0.0497,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0053,0.0001,0.0003,0.0001,0.0001
urteil,13,0.0,0.0002,0.0041,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0156,0.0003,0.0001,0.0069
verwend,13,0.0,0.0002,0.0002,0.0003,0.0001,0.0003,0.0021,0.036,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0078,0.0058
wahrnehmungsfähigkeit,13,0.0144,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
überzeugung,13,0.0144,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
ableit,12,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0175,0.0001,0.0001,0.0105,0.0001,0.0001
deutsch,12,0.0001,0.0021,0.0122,0.0003,0.0014,0.0002,0.0022,0.0003,0.0001,0.0416,0.0003,0.0004,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
geschlecht,12,0.0,0.0002,0.0002,0.0003,0.0243,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0002,0.0001,0.0001,0.0003,0.0001,0.0003
gestik,12,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.021,0.0001,0.0001,0.0003,0.0001,0.0001
jung,12,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0351,0.0001,0.0001,0.0001,0.0023,0.0001,0.0001
körperhaltung,12,0.0001,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.021,0.0001,0.0001,0.0003,0.0001,0.0001
respekt,12,0.0,0.0002,0.0002,0.0056,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0615,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
unbestimmt,12,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0362,0.0001,0.0001,0.0001,0.0004,0.0001,0.0001
untersuchen,12,0.0001,0.0052,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0072,0.0001,0.0003,0.0001,0.0127
unwichtig,12,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0214,0.0001,0.0001,0.0001,0.0256,0.0001,0.0001
verdrängen,12,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0214,0.0001,0.0001,0.0001,0.0256,0.0001,0.0001
wertvorstellung,12,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0022,0.0003,0.0001,0.0134,0.028,0.0003,0.0009,0.0002,0.0001,0.0068,0.0001,0.0003,0.0001,0.0001
empfindung,11,0.0,0.0002,0.0002,0.0003,0.0081,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0063,0.0001,0.0001,0.0001,0.0003,0.0001,0.0134
fest,11,0.0,0.0002,0.0002,0.0396,0.0003,0.0002,0.0021,0.0003,0.0001,0.0002,0.0112,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
lebenswelt,11,0.0,0.0002,0.0003,0.0003,0.0001,0.0003,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0038,0.0001,0.0001,0.0001,0.0409,0.0001,0.0058
persönlichkeit,11,0.0007,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0116,0.0001,0.0003,0.0039,0.0001
phänomen,11,0.0,0.0002,0.0002,0.0003,0.0196,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0063,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
selbstständig,11,0.0,0.0055,0.0116,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0295,0.0003,0.0009,0.005,0.0001,0.0001,0.0002,0.0078,0.0001,0.0001
sexualerziehung,11,0.0001,0.0002,0.0003,0.0003,0.0117,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0001
typisch,11,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0067,0.0007,0.0001,0.0001,0.0003,0.0001,0.0175
andererseits,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0264,0.0001,0.0001,0.0001,0.0068,0.0001,0.0001
ansatzweise,10,0.0001,0.0002,0.0002,0.0003,0.0061,0.0002,0.0021,0.0003,0.0001,0.0195,0.0003,0.0004,0.001,0.0002,0.0001,0.004,0.0001,0.0003,0.0001,0.0001
chance,10,0.0001,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0283,0.0001,0.0002,0.0003,0.0112,0.001,0.0002,0.0001,0.0001,0.0034,0.0003,0.0001,0.0001
einfluss,10,0.0,0.0002,0.0002,0.0003,0.0121,0.0002,0.0021,0.0003,0.0001,0.0002,0.0281,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
erwartung,10,0.0,0.0002,0.0002,0.0003,0.0213,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0002,0.0001,0.0001,0.0003,0.0001,0.0001
fremde,10,0.0001,0.0134,0.0002,0.0031,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0252,0.001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0001
gegebenheit,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0256,0.0021,0.0003,0.0001,0.0134,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0058
merke,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0176,0.0001,0.0001,0.0003,0.0001,0.0001
pantomime,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0175,0.0001,0.0001,0.0003,0.0001,0.0001
rücksicht,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0267,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0042,0.0001,0.0003,0.0039,0.0001
sachverhalt,10,0.0047,0.0002,0.0232,0.0003,0.0002,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0004,0.0001,0.0003,0.0001,0.0001
schmerzhafteunangenehm,10,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0175,0.0001,0.0001,0.0003,0.0001,0.0001
sogar,10,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0145,0.0001,0.0001,0.0001,0.0272,0.0001,0.0001
sprache,10,0.0,0.0002,0.0059,0.0003,0.0001,0.0002,0.0021,0.0405,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0005,0.0014,0.0001,0.0003,0.0001,0.0001
unterschied,10,0.0,0.0002,0.0042,0.0188,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0112,0.001,0.0002,0.0001,0.0001,0.0029,0.0003,0.0001,0.0042
einzeln,9,0.0,0.0002,0.0302,0.0003,0.0032,0.0002,0.0021,0.0003,0.0001,0.0002,0.0109,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
etc,9,0.0001,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0226,0.0009,0.0002,0.0001,0.0042,0.0001,0.0003,0.0001,0.0042
faktor,9,0.0,0.0002,0.0002,0.0003,0.0149,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0113,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
menschenbild,9,0.0001,0.0171,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0004,0.0003,0.001,0.0002,0.0001,0.0045,0.0001,0.0003,0.0001,0.0001
nennen,9,0.0,0.0002,0.0002,0.007,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0371,0.001,0.0002,0.0001,0.0001,0.0023,0.0003,0.0001,0.0001
schreiben,9,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0147,0.0003,0.023,0.001,0.0002,0.0001,0.0028,0.0001,0.0003,0.0001,0.0001
stärke,9,0.0,0.0002,0.0002,0.0003,0.0002,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0049,0.0003,0.0001,0.0147
szenisch,9,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0101,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0135,0.0001
zusammenleben,9,0.0001,0.0181,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0069,0.0004,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
anwenden,8,0.0,0.0002,0.0002,0.0094,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0155
bereich,8,0.0,0.0002,0.0207,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0091,0.0003,0.0004,0.0001
eigenart,8,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0011,0.0002,0.014,0.0001,0.0001,0.0003,0.0001,0.0001
enthalten,8,0.0001,0.0002,0.0002,0.0003,0.0168,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
exemplarische,8,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.014,0.0001,0.0001,0.0003,0.0001,0.0001
führen,8,0.0001,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0001,0.0001,0.0414,0.0001,0.0001
gegenseitig,8,0.0,0.0002,0.0213,0.0035,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0189,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
information,8,0.0001,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0036,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0027,0.0133
jugendliche,8,0.0,0.0002,0.0002,0.0131,0.0001,0.0002,0.0021,0.0003,0.0001,0.0243,0.0003,0.0004,0.001,0.0002,0.0001,0.0014,0.0001,0.0003,0.0001,0.0001
kind,8,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.005,0.0263,0.0003,0.0004,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
methode,8,0.0,0.0002,0.0002,0.0003,0.0067,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.018,0.0001,0.0001,0.0024,0.0003,0.0001,0.0007
präsentation,8,0.0047,0.0002,0.0172,0.0049,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
spielen,8,0.0001,0.0002,0.0044,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0003,0.0001,0.0352,0.0001,0.0001
umfeld,8,0.0016,0.0002,0.0002,0.0003,0.0001,0.0301,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0002,0.0001,0.0001,0.0003,0.0001,0.0001
vielfältig,8,0.0,0.0002,0.0003,0.0003,0.0001,0.0353,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0029
zeigen,8,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0237,0.0003,0.0003,0.001,0.0002,0.0002,0.0001,0.0001,0.0003,0.0039,0.0001
ähnlich,8,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.014,0.0001,0.0001,0.0003,0.0001,0.0001
adressatengerechen,7,0.0047,0.0002,0.0172,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
altersgemäß,7,0.0,0.0002,0.0002,0.0003,0.014,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
bedürfnisse,7,0.0,0.0002,0.0002,0.0066,0.0001,0.0256,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0054,0.0001,0.0001
begegnung,7,0.0,0.0002,0.0248,0.0003,0.0001,0.0002,0.0022,0.0003,0.0037,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
differentia,7,0.0001,0.0002,0.0003,0.0007,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.1103,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0004
eigenschaft,7,0.0,0.0002,0.0002,0.024,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0031,0.0001,0.0003,0.0001,0.0001
ereignis,7,0.0001,0.0002,0.0144,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0217,0.0003,0.0004,0.0009,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0001
erziehung,7,0.0,0.0002,0.0002,0.0003,0.0149,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
funktionieren,7,0.0,0.0002,0.0003,0.0003,0.0002,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0029
heraus,7,0.0001,0.0082,0.0204,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0013,0.0001,0.0001
kommunizier,7,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0267,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0039,0.0001
komplementär,7,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0055,0.0001,0.0164,0.0001,0.0001
konkurrenzverhältnis,7,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0055,0.0001,0.0165,0.0001,0.0001
medienbildung,7,0.0001,0.0002,0.0002,0.0003,0.0062,0.0002,0.0022,0.0003,0.0001,0.0002,0.0281,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
neu,7,0.0001,0.0002,0.0002,0.0067,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.033,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.003
philosophisch,7,0.0001,0.016,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0015,0.0001,0.0003,0.0001,0.0001
proximum,7,0.0,0.0002,0.0003,0.0007,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.1103,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0004
präsentieren,7,0.0047,0.0002,0.0172,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
verhaltensweise,7,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0037,0.0281,0.0003,0.0009,0.0003,0.0001,0.0001,0.0001,0.0003,0.0001,0.0042
versetzen,7,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0202,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0043,0.0003,0.0005,0.0001
vorgabe,7,0.0,0.0002,0.0002,0.0003,0.0042,0.0256,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
wirkung,7,0.0,0.0002,0.0002,0.0155,0.0032,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0008,0.0009,0.0101,0.0002,0.0002,0.0001,0.0003,0.0001,0.0002
zentral,7,0.0,0.0002,0.0002,0.016,0.0001,0.0002,0.0021,0.0003,0.0001,0.0147,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0036
absicht,6,0.0,0.0002,0.0083,0.0003,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.0331,0.0002,0.0001,0.0001,0.0001,0.0003,0.0054,0.0001
ausgelegt,6,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0001
auslöser,6,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0105,0.0001,0.0001,0.0003,0.0001,0.0001
betrachtet,6,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0105,0.0001,0.0001,0.0003,0.0001,0.0001
dialogpartner,6,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0101,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0028,0.0001,0.0003,0.0039,0.0001
ermöglichen,6,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0189,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0022,0.0003,0.0001,0.0001
fakt,6,0.0,0.0002,0.0002,0.0186,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0039,0.0003
finden,6,0.0001,0.0142,0.0044,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
funktion,6,0.0,0.0002,0.0002,0.0209,0.0005,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0004,0.0009,0.0002,0.0001,0.0001,0.0034,0.0003,0.0001,0.0001
hinterfragen,6,0.0,0.0002,0.0002,0.0067,0.0001,0.0256,0.0022,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
innerer,6,0.0,0.0002,0.0044,0.0157,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0044
juni,6,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0001
mehrperspektivität,6,0.0,0.0002,0.0002,0.0003,0.0001,0.0002,0.0022,0.0003,0.0001,0.0002,0.0281,0.0003,0.0009,0.0015,0.0001,0.0001,0.0001,0.0083,0.0001,0.0001
nebenrolle,6,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0001
pflicht,6,0.0001,0.0159,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
philosophie,6,0.0,0.0002,0.0189,0.0003,0.002,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.001,0.0002,0.0001,0.0005,0.0001,0.0003,0.0001,0.0001
saarland,6,0.0,0.0002,0.0003,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0004,0.0001,0.0001,0.0001,0.0305,0.0001,0.0001
stark,6,0.0001,0.0108,0.0002,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0331,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
ursache,6,0.0,0.0002,0.0002,0.0152,0.0001,0.0002,0.0021,0.0003,0.0001,0.0002,0.0003,0.0119,0.001,0.0048,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
angebot,5,0.0,0.0002,0.0002,0.0003,0.0001,0.0256,0.0021,0.0003,0.0001,0.0002,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001
arbeiten,5,0.0,0.0002,0.0204,0.0003,0.0001,0.0002,0.0021,0.0003,0.0001,0.005,0.0003,0.0003,0.0009,0.0002,0.0001,0.0001,0.0001,0.0013,0.0001,0.0001
