term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
erziehung,82,0.0,0.0,0.0,0.0,0.0,0.0011,0.0077,0.0,0.0,0.0
ding,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092
kerncurriculum,80,0.0,0.0,0.0,0.0,0.0077,0.0026,0.0,0.0,0.0044,0.0
gegenwart,80,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethikunterricht,78,0.0037,0.0,0.0,0.0077,0.0,0.0003,0.0,0.0,0.0006,0.0
lernbereich,78,0.0007,0.0,0.0021,0.0,0.0077,0.0,0.0,0.0,0.0,0.0
norm,77,0.0016,0.0,0.0,0.0,0.0,0.0,0.0014,0.0076,0.0,0.0
struktur,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0118,0.0
rechtserziehung,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0
überprüfen,74,0.0,0.0003,0.0,0.009,0.0019,0.0001,0.0,0.0036,0.0,0.0
hilfe,70,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0099,0.0,0.0
zukunft,69,0.0,0.0074,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0
deutsch,66,0.0,0.0017,0.0,0.01,0.0,0.0,0.0,0.0,0.0017,0.0
modul,65,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0
erfolgen,64,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0078,0.0,0.0
basiskonzept,64,0.0,0.0014,0.0,0.0,0.0,0.0062,0.0,0.0009,0.0,0.0
europa,62,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0
system,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0
projekt,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0086,0.0
erreicht,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0
lehrkraft,58,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0074,0.0028,0.0
religionsunterricht,57,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0007,0.0
grundsätzlich,55,0.0,0.0,0.001,0.0,0.0,0.0002,0.0,0.0076,0.0,0.0
gesellschaftswissenschaftlich,55,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0
text,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0017
unterstützung,54,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0
kompetenzbereiche,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0076,0.0,0.0
festigen,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0
bleiben,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0011
überfachliche,50,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0
inhaltsverzeichnis,50,0.0,0.0,0.0,0.0,0.0,0.0071,0.0002,0.0,0.0,0.0
inklusive,48,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0107,0.0
querschnittsaufgabe,47,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0
kompetenzorientiert,46,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0
wahlbereich,46,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0
gemäß,45,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0
englisch,44,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0
verknüpfung,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0
kompetenzerwartunge,42,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0
fachliche,41,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0
kunst,39,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0
inklusion,38,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
fachbezogen,38,0.0,0.0,0.0,0.0,0.0069,0.0,0.0003,0.0,0.0,0.0
französisch,37,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0
erklärung,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0
latein,36,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0
teil,33,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
spanisch,32,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0
