term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
internet,15,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0024,0.0003,0.0001,0.0002,0.017,0.0002
konfliktsituation,15,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.001,0.0,0.0001,0.0116,0.0003,0.0001,0.0002,0.0001,0.0002
orientieren,14,0.0,0.0001,0.0001,0.0012,0.0009,0.0001,0.0,0.0,0.0109,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
dimension,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0109,0.0002,0.0001,0.0002
gefahr,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0036,0.0003,0.002,0.0002,0.0106,0.0002
vorsorge,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0036,0.0,0.0001,0.0065,0.0003,0.0001,0.0002,0.0001,0.0002
geprägt,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0244,0.0001,0.023,0.0001,0.0002
wünschen,14,0.0,0.0133,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0002,0.0001,0.0003,0.0001,0.0002,0.0027,0.0002
medienanalyse,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.013,0.0003,0.0001,0.0002,0.0001,0.0002
mediengesellschaft,14,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.013,0.0003,0.0001,0.0002,0.0001,0.0002
motivation,13,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0101,0.0002,0.0001,0.0002
philosophisch,13,0.0001,0.0001,0.0001,0.0012,0.0001,0.0038,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0256,0.0001,0.0002
bezüglich,13,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0338
dialogpartner,13,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0048,0.0001,0.0003,0.0001,0.0002,0.0099,0.0002
tier,13,0.0001,0.0153,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
gott,13,0.0,0.0001,0.0001,0.0012,0.0001,0.011,0.0,0.0,0.0001,0.0001,0.0003,0.0015,0.0002,0.0001,0.0002
heraus,13,0.0,0.0001,0.0001,0.0012,0.0001,0.0095,0.0,0.0009,0.0001,0.002,0.0003,0.0001,0.0002,0.0001,0.0002
bewegung,12,0.0,0.0135,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
sorgen,12,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0311
tief,12,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0314
verbinden,12,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0316
leitthema,12,0.0,0.0001,0.0001,0.0011,0.0001,0.0059,0.0,0.0,0.0001,0.0001,0.0256,0.0001,0.0002,0.0001,0.0002
ordnen,11,0.0,0.0123,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
begabung,11,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0035,0.0001,0.0003,0.0001,0.0184,0.0001,0.0002
einfach,11,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0001,0.0316,0.0001,0.0002
zudem,11,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0285
kompetenzerwerb,11,0.0,0.0001,0.0001,0.0012,0.0001,0.0049,0.0,0.0,0.0001,0.0001,0.0256,0.0001,0.0002,0.0001,0.0002
misserfolg,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
akzeptieren,10,0.0,0.0001,0.0001,0.0011,0.0001,0.0002,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.028,0.0001,0.0002
selten,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
erfahrungsgemäß,10,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
erstellt,10,0.0,0.011,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
erwartet,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0049,0.0,0.0,0.0001,0.0001,0.0211,0.0001,0.0002,0.0001,0.0002
unternehmen,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0107,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
freizeit,10,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.014,0.0002
gelegentlich,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
weltbilder,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0098,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
wunschlist,10,0.0,0.011,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
heranwachsen,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
langeweile,10,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.026
staatlich,9,0.0,0.0001,0.0001,0.0012,0.0001,0.0094,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
bedürfnissewünschen,8,0.0,0.0088,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
einteil,8,0.0,0.0088,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
gelten,8,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0111,0.0002
lebensnotwendig,8,0.0,0.0088,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
reflektiert,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0193,0.0001,0.0002
sozialisation,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0194,0.0001,0.0002
tod,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0191,0.0001,0.0002
fachübergreifend,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0196
förderung,7,0.0,0.0026,0.0018,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0032,0.0003,0.0001,0.0002,0.0001,0.0002
geschlechtsidentität,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0195,0.0001,0.0002
intensiv,7,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0195,0.0001,0.0002
todesstrafe,6,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0253,0.0001,0.0002,0.0001,0.0002
unangemessen,6,0.0,0.0066,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
rassismus,5,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0211,0.0001,0.0002,0.0001,0.0002
folter,5,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0211,0.0001,0.0002,0.0001,0.0002
güterabwägung,5,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0211,0.0001,0.0002,0.0001,0.0002
