term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
sport,13,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0052,0.0001,0.0192,0.0001,0.0,0.0001
trauer,13,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.012,0.0001,0.0001,0.0001,0.0,0.0001
wissensbeständ,13,0.0001,0.0001,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0053,0.0001,0.0001,0.0001,0.0001,0.0,0.0145
krankheit,13,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.012,0.0001,0.0001,0.0001,0.0,0.0001
diem,12,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.011,0.0001,0.0001,0.0001,0.0,0.0001
religionsunterricht,12,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0111,0.0001,0.0001,0.0001,0.0,0.0001
sprachphilosophie,12,0.0133,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
success,12,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0114,0.0001,0.0001,0.0,0.0001
gefahr,12,0.0001,0.001,0.0011,0.0,0.0,0.0129,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
leiden,12,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.011,0.0001,0.0001,0.0001,0.0,0.0001
rauschhaft,11,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0105,0.0001,0.0001,0.0,0.0001
spannbreite,11,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0105,0.0001,0.0001,0.0,0.0001
glückserlebnis,11,0.0001,0.0024,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.003,0.0001,0.0001,0.0001,0.0,0.0001
annemarie,10,0.0024,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.03,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
oberbegriff,10,0.0001,0.0,0.0011,0.0,0.0,0.014,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
pieper,10,0.0024,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.03,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
blitzumfrage,10,0.0001,0.0,0.0011,0.0,0.0,0.0139,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
eudämonismus,10,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0167
unterscheidungsmerkmale,10,0.0001,0.0,0.0011,0.0,0.0,0.014,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
gleichförmig,10,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0095,0.0001,0.0001,0.0,0.0001
grundbegriffe,10,0.0001,0.0,0.0011,0.0,0.0013,0.0001,0.0001,0.0265,0.0001,0.0019,0.0001,0.0001,0.0001,0.0,0.0001
überdauernd,10,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0095,0.0001,0.0001,0.0,0.0001
maß,9,0.0001,0.0,0.0011,0.0001,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0205
anteil,9,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.013,0.0001,0.0,0.0001
perspektivwechsel,9,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0131,0.0001,0.0,0.0001
pflichtethik,9,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.015
glücksethik,9,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0127,0.0001,0.0,0.0001
durchführ,8,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0301,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
film,8,0.0049,0.0001,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0136,0.0001,0.0,0.0001
gedankenexperiment,8,0.0001,0.0015,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.019,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
glücke,8,0.0001,0.0,0.0011,0.0086,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0007,0.0001,0.0001,0.0,0.0001
literatur,7,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0291,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
annäherung,7,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0059,0.0001,0.0001,0.0,0.0001
aristotel,7,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.025,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
tugende,7,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0245,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
campe,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
dieter,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
erstellen,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
stuttgart,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0211,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
thomä,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
gegenbegriff,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.005,0.0001,0.0001,0.0,0.0001
umfrage,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
glücksratgeber,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
glückssache,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
hamburg,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
hoffmann,6,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
anerziehen,5,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0001,0.0222,0.0001,0.0001,0.0001,0.0001,0.0,0.0001
suchen,5,0.0001,0.0,0.0011,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0042,0.0001,0.0001,0.0,0.0001
